account_id,case_id,account_type,region,account_age_days
A0446_2,C0446,Mule,Mumbai,1476
A0446_3,C0446,Mule,Delhi,757
A0446_4,C0446,Mule,Kochi,1747
A0446_5,C0446,Mule,Ahmedabad,679
A0446_6,C0446,Mule,Ahmedabad,190
A0446_7,C0446,Mule,Jaipur,1754
A0447_1,C0447,Victim,Hyderabad,796
A0447_2,C0447,Mule,Hyderabad,1561
A0447_3,C0447,Mule,Bengaluru,431
A0447_4,C0447,Mule,Delhi,769
A0447_5,C0447,Mule,Ahmedabad,429
A0447_6,C0447,Mule,Bengaluru,1230
A0447_7,C0447,Mule,Kochi,702
A0448_1,C0448,Victim,Bengaluru,1565
A0448_2,C0448,Mule,Lucknow,1567
A0448_3,C0448,Mule,Ahmedabad,1683
A0448_4,C0448,Mule,Chennai,108
A0448_5,C0448,Mule,Pune,89
A0448_6,C0448,Mule,Jaipur,1490
A0448_7,C0448,Mule,Hyderabad,1475
A0449_1,C0449,Victim,Chennai,882
A0449_2,C0449,Mule,Lucknow,1401
A0449_3,C0449,Mule,Bengaluru,163
A0449_4,C0449,Mule,Coimbatore,1719
A0449_5,C0449,Mule,Ahmedabad,332
A0449_6,C0449,Mule,Bhubaneswar,576
A0449_7,C0449,Mule,Chennai,383
A0450_1,C0450,Victim,Pune,1600
A0450_2,C0450,Mule,Hyderabad,1645
A0450_3,C0450,Mule,Bengaluru,475
A0450_4,C0450,Mule,Lucknow,797
A0451_1,C0451,Victim,Mumbai,1740
A0451_2,C0451,Mule,Coimbatore,588
A0451_3,C0451,Mule,Coimbatore,392
A0451_4,C0451,Mule,Kochi,561
A0451_5,C0451,Mule,Bhubaneswar,930
A0452_1,C0452,Victim,Kochi,730
A0452_2,C0452,Mule,Bhubaneswar,1061
A0452_3,C0452,Mule,Ahmedabad,1729
A0452_4,C0452,Mule,Bhubaneswar,1656
A0452_5,C0452,Mule,Kochi,215
A0453_1,C0453,Victim,Chennai,1466
A0453_2,C0453,Mule,Chennai,1319
A0453_3,C0453,Mule,Pune,46
A0453_4,C0453,Mule,Hyderabad,893
A0453_5,C0453,Mule,Delhi,715
A0453_6,C0453,Mule,Pune,1356
A0454_1,C0454,Victim,Mumbai,112
A0454_2,C0454,Mule,Coimbatore,1592
A0454_3,C0454,Mule,Ahmedabad,250
A0454_4,C0454,Mule,Mumbai,902
A0454_5,C0454,Mule,Kochi,1212
A0454_6,C0454,Mule,Mumbai,1244
A0455_1,C0455,Victim,Delhi,1378
A0455_2,C0455,Mule,Hyderabad,440
A0455_3,C0455,Mule,Hyderabad,647
A0455_4,C0455,Mule,Kochi,194
A0456_1,C0456,Victim,Delhi,1732
A0456_2,C0456,Mule,Delhi,1476
A0456_3,C0456,Mule,Coimbatore,1592
A0456_4,C0456,Mule,Chennai,823
A0456_5,C0456,Mule,Hyderabad,681
A0456_6,C0456,Mule,Hyderabad,848
A0456_7,C0456,Mule,Pune,609
A0457_1,C0457,Victim,Hyderabad,921
A0457_2,C0457,Mule,Chennai,725
A0457_3,C0457,Mule,Mumbai,1369
A0457_4,C0457,Mule,Hyderabad,901
A0457_5,C0457,Mule,Hyderabad,613
A0457_6,C0457,Mule,Kochi,822
A0458_1,C0458,Victim,Pune,1206
A0458_2,C0458,Mule,Ahmedabad,816
A0458_3,C0458,Mule,Lucknow,961
A0458_4,C0458,Mule,Bengaluru,1025
A0458_5,C0458,Mule,Lucknow,1402
A0459_1,C0459,Victim,Coimbatore,44
A0459_2,C0459,Mule,Pune,1479
A0459_3,C0459,Mule,Jaipur,558
A0459_4,C0459,Mule,Coimbatore,1084
A0459_5,C0459,Mule,Jaipur,1520
A0460_1,C0460,Victim,Bengaluru,760
A0460_2,C0460,Mule,Mumbai,65
A0460_3,C0460,Mule,Delhi,694
A0460_4,C0460,Mule,Kochi,1332
A0460_5,C0460,Mule,Bengaluru,1250
A0460_6,C0460,Mule,Chennai,761
A0461_1,C0461,Victim,Delhi,186
A0461_2,C0461,Mule,Pune,793
A0461_3,C0461,Mule,Bengaluru,330
A0461_4,C0461,Mule,Jaipur,1512
A0462_1,C0462,Victim,Mumbai,1655
A0462_2,C0462,Mule,Coimbatore,1199
A0462_3,C0462,Mule,Kochi,650
A0462_4,C0462,Mule,Jaipur,1082
A0463_1,C0463,Victim,Kochi,40
A0463_2,C0463,Mule,Mumbai,454
A0463_3,C0463,Mule,Bengaluru,1631
A0463_4,C0463,Mule,Mumbai,1375
A0463_5,C0463,Mule,Hyderabad,592
A0463_6,C0463,Mule,Kochi,977
A0464_1,C0464,Victim,Pune,739
A0464_2,C0464,Mule,Delhi,340
A0464_3,C0464,Mule,Delhi,1779
A0464_4,C0464,Mule,Bhubaneswar,1051
A0464_5,C0464,Mule,Coimbatore,1120
A0464_6,C0464,Mule,Bhubaneswar,378
A0465_1,C0465,Victim,Pune,880
A0465_2,C0465,Mule,Bengaluru,1568
A0465_3,C0465,Mule,Kochi,1169
A0465_4,C0465,Mule,Bhubaneswar,1035
A0465_5,C0465,Mule,Coimbatore,798
A0465_6,C0465,Mule,Ahmedabad,299
A0465_7,C0465,Mule,Mumbai,1273
A0466_1,C0466,Victim,Mumbai,1789
A0466_2,C0466,Mule,Mumbai,1043
A0466_3,C0466,Mule,Delhi,616
A0466_4,C0466,Mule,Delhi,351
A0466_5,C0466,Mule,Hyderabad,849
A0467_1,C0467,Victim,Coimbatore,76
A0467_2,C0467,Mule,Pune,1278
A0467_3,C0467,Mule,Coimbatore,370
A0467_4,C0467,Mule,Jaipur,1311
A0467_5,C0467,Mule,Delhi,1431
A0467_6,C0467,Mule,Chennai,788
A0467_7,C0467,Mule,Bengaluru,1551
A0468_1,C0468,Victim,Delhi,1661
A0468_2,C0468,Mule,Hyderabad,974
A0468_3,C0468,Mule,Ahmedabad,1343
A0468_4,C0468,Mule,Chennai,1675
A0468_5,C0468,Mule,Jaipur,1745
A0469_1,C0469,Victim,Chennai,1014
A0469_2,C0469,Mule,Bhubaneswar,152
A0469_3,C0469,Mule,Kochi,1692
A0469_4,C0469,Mule,Mumbai,1726
A0469_5,C0469,Mule,Bhubaneswar,1604
A0469_6,C0469,Mule,Bengaluru,774
A0469_7,C0469,Mule,Mumbai,1497
A0470_1,C0470,Victim,Delhi,1571
A0470_2,C0470,Mule,Coimbatore,1580
A0470_3,C0470,Mule,Kochi,731
A0470_4,C0470,Mule,Kochi,1441
A0470_5,C0470,Mule,Delhi,707
A0470_6,C0470,Mule,Delhi,1462
A0470_7,C0470,Mule,Kochi,1193
A0471_1,C0471,Victim,Bengaluru,1789
A0471_2,C0471,Mule,Mumbai,556
A0471_3,C0471,Mule,Lucknow,496
A0471_4,C0471,Mule,Bengaluru,1772
A0471_5,C0471,Mule,Coimbatore,1224
A0471_6,C0471,Mule,Kochi,333
A0472_1,C0472,Victim,Delhi,1021
A0472_2,C0472,Mule,Mumbai,59
A0472_3,C0472,Mule,Lucknow,162
A0472_4,C0472,Mule,Pune,490
A0472_5,C0472,Mule,Kochi,452
A0473_1,C0473,Victim,Coimbatore,1163
A0473_2,C0473,Mule,Ahmedabad,1763
A0473_3,C0473,Mule,Bhubaneswar,1131
A0473_4,C0473,Mule,Chennai,1664
A0473_5,C0473,Mule,Bengaluru,944
A0473_6,C0473,Mule,Jaipur,1100
A0474_1,C0474,Victim,Hyderabad,980
A0474_2,C0474,Mule,Chennai,1129
A0474_3,C0474,Mule,Bengaluru,683
A0474_4,C0474,Mule,Lucknow,179
A0474_5,C0474,Mule,Coimbatore,1009
A0474_6,C0474,Mule,Chennai,935
A0474_7,C0474,Mule,Chennai,1004
A0475_1,C0475,Victim,Bengaluru,1068
A0475_2,C0475,Mule,Delhi,1083
A0475_3,C0475,Mule,Kochi,1351
A0475_4,C0475,Mule,Kochi,571
A0475_5,C0475,Mule,Ahmedabad,539
A0475_6,C0475,Mule,Pune,593
A0476_1,C0476,Victim,Delhi,1336
A0476_2,C0476,Mule,Lucknow,1133
A0476_3,C0476,Mule,Hyderabad,426
A0476_4,C0476,Mule,Chennai,1592
A0476_5,C0476,Mule,Coimbatore,466
A0476_6,C0476,Mule,Kochi,1057
A0477_1,C0477,Victim,Mumbai,498
A0477_2,C0477,Mule,Kochi,996
A0477_3,C0477,Mule,Kochi,789
A0477_4,C0477,Mule,Hyderabad,657
A0477_5,C0477,Mule,Pune,1518
A0477_6,C0477,Mule,Pune,1728
A0478_1,C0478,Victim,Kochi,1735
A0478_2,C0478,Mule,Pune,78
A0478_3,C0478,Mule,Pune,905
A0478_4,C0478,Mule,Mumbai,697
A0478_5,C0478,Mule,Ahmedabad,1176
A0478_6,C0478,Mule,Bhubaneswar,438
A0479_1,C0479,Victim,Kochi,151
A0479_2,C0479,Mule,Chennai,144
A0479_3,C0479,Mule,Lucknow,731
A0479_4,C0479,Mule,Kochi,1131
A0479_5,C0479,Mule,Pune,927
A0479_6,C0479,Mule,Kochi,257
A0479_7,C0479,Mule,Delhi,305
A0480_1,C0480,Victim,Pune,1560
A0480_2,C0480,Mule,Coimbatore,407
A0480_3,C0480,Mule,Pune,989
A0480_4,C0480,Mule,Coimbatore,973
A0480_5,C0480,Mule,Pune,712
A0480_6,C0480,Mule,Coimbatore,1417
A0480_7,C0480,Mule,Bhubaneswar,560
A0481_1,C0481,Victim,Pune,1534
A0481_2,C0481,Mule,Chennai,1187
A0481_3,C0481,Mule,Chennai,1173
A0481_4,C0481,Mule,Chennai,1119
A0482_1,C0482,Victim,Coimbatore,1356
A0482_2,C0482,Mule,Jaipur,725
A0482_3,C0482,Mule,Delhi,1110
A0482_4,C0482,Mule,Bhubaneswar,1544
A0482_5,C0482,Mule,Mumbai,73
A0483_1,C0483,Victim,Pune,416
A0483_2,C0483,Mule,Hyderabad,452
A0483_3,C0483,Mule,Kochi,401
A0483_4,C0483,Mule,Chennai,83
A0483_5,C0483,Mule,Ahmedabad,1262
A0484_1,C0484,Victim,Chennai,930
A0484_2,C0484,Mule,Chennai,1738
A0484_3,C0484,Mule,Mumbai,82
A0484_4,C0484,Mule,Delhi,1553
A0484_5,C0484,Mule,Bhubaneswar,457
A0485_1,C0485,Victim,Pune,880
A0485_2,C0485,Mule,Coimbatore,460
A0485_3,C0485,Mule,Chennai,1667
A0485_4,C0485,Mule,Ahmedabad,766
A0485_5,C0485,Mule,Delhi,552
A0485_6,C0485,Mule,Ahmedabad,259
A0486_1,C0486,Victim,Delhi,592
A0486_2,C0486,Mule,Bhubaneswar,1355
A0486_3,C0486,Mule,Pune,122
A0486_4,C0486,Mule,Hyderabad,1765
A0487_1,C0487,Victim,Pune,1716
A0487_2,C0487,Mule,Hyderabad,888
A0487_3,C0487,Mule,Hyderabad,387
A0487_4,C0487,Mule,Ahmedabad,340
A0487_5,C0487,Mule,Bhubaneswar,1687
A0487_6,C0487,Mule,Lucknow,401
A0487_7,C0487,Mule,Pune,254
A0488_1,C0488,Victim,Bengaluru,235
A0488_2,C0488,Mule,Bengaluru,744
A0488_3,C0488,Mule,Coimbatore,218
A0488_4,C0488,Mule,Mumbai,165
A0488_5,C0488,Mule,Chennai,1004
A0489_1,C0489,Victim,Hyderabad,479
A0489_2,C0489,Mule,Ahmedabad,295
A0489_3,C0489,Mule,Hyderabad,491
A0489_4,C0489,Mule,Lucknow,198
A0489_5,C0489,Mule,Bhubaneswar,224
A0490_1,C0490,Victim,Mumbai,1384
A0490_2,C0490,Mule,Hyderabad,1216
A0490_3,C0490,Mule,Bhubaneswar,1772
A0490_4,C0490,Mule,Bengaluru,1561
A0490_5,C0490,Mule,Mumbai,1324
A0490_6,C0490,Mule,Bengaluru,1656
A0491_1,C0491,Victim,Delhi,1555
A0491_2,C0491,Mule,Kochi,1372
A0491_3,C0491,Mule,Ahmedabad,720
A0491_4,C0491,Mule,Pune,411
A0492_1,C0492,Victim,Bengaluru,495
A0492_2,C0492,Mule,Delhi,1729
A0492_3,C0492,Mule,Chennai,276
A0492_4,C0492,Mule,Ahmedabad,1489
A0493_1,C0493,Victim,Pune,1182
A0493_2,C0493,Mule,Ahmedabad,1105
A0493_3,C0493,Mule,Bengaluru,1668
A0493_4,C0493,Mule,Ahmedabad,772
A0493_5,C0493,Mule,Ahmedabad,501
A0494_1,C0494,Victim,Mumbai,988
A0494_2,C0494,Mule,Pune,308
A0494_3,C0494,Mule,Bhubaneswar,644
A0494_4,C0494,Mule,Bengaluru,183
A0494_5,C0494,Mule,Kochi,1480
A0494_6,C0494,Mule,Ahmedabad,1398
A0494_7,C0494,Mule,Kochi,457
A0495_1,C0495,Victim,Coimbatore,451
A0495_2,C0495,Mule,Delhi,321
A0495_3,C0495,Mule,Lucknow,594
A0495_4,C0495,Mule,Pune,52
A0495_5,C0495,Mule,Lucknow,270
A0496_1,C0496,Victim,Chennai,1746
A0496_2,C0496,Mule,Kochi,261
A0496_3,C0496,Mule,Lucknow,985
A0496_4,C0496,Mule,Mumbai,1228
A0496_5,C0496,Mule,Hyderabad,1483
A0496_6,C0496,Mule,Bhubaneswar,1657
A0496_7,C0496,Mule,Delhi,1583
A0497_1,C0497,Victim,Pune,56
A0497_2,C0497,Mule,Chennai,1490
A0497_3,C0497,Mule,Delhi,527
A0497_4,C0497,Mule,Jaipur,1043
A0498_1,C0498,Victim,Coimbatore,1594
A0498_2,C0498,Mule,Coimbatore,768
A0498_3,C0498,Mule,Jaipur,1407
A0498_4,C0498,Mule,Bhubaneswar,1266
A0499_1,C0499,Victim,Hyderabad,79
A0499_2,C0499,Mule,Lucknow,703
A0499_3,C0499,Mule,Chennai,628
A0499_4,C0499,Mule,Mumbai,1672
A0499_5,C0499,Mule,Bengaluru,1523
A0500_1,C0500,Victim,Mumbai,1629
A0500_2,C0500,Mule,Hyderabad,1759
A0500_3,C0500,Mule,Delhi,1784
A0500_4,C0500,Mule,Chennai,713
A0500_5,C0500,Mule,Pune,1292
A0500_6,C0500,Mule,Ahmedabad,1545
A0501_1,C0501,Victim,Bengaluru,62
A0501_2,C0501,Mule,Chennai,418
A0501_3,C0501,Mule,Jaipur,665
A0501_4,C0501,Mule,Ahmedabad,1464
A0501_5,C0501,Mule,Lucknow,1177
A0501_6,C0501,Mule,Kochi,1579
A0502_1,C0502,Victim,Coimbatore,490
A0502_2,C0502,Mule,Delhi,1721
A0502_3,C0502,Mule,Bengaluru,533
A0502_4,C0502,Mule,Ahmedabad,347
A0502_5,C0502,Mule,Lucknow,590
A0502_6,C0502,Mule,Bengaluru,1042
A0503_1,C0503,Victim,Bengaluru,1314
A0503_2,C0503,Mule,Jaipur,822
A0503_3,C0503,Mule,Bhubaneswar,565
A0503_4,C0503,Mule,Bhubaneswar,1661
A0503_5,C0503,Mule,Pune,1675
A0503_6,C0503,Mule,Kochi,913
A0503_7,C0503,Mule,Pune,776
A0504_1,C0504,Victim,Delhi,1206
A0504_2,C0504,Mule,Bengaluru,972
A0504_3,C0504,Mule,Jaipur,926
A0504_4,C0504,Mule,Delhi,1240
A0504_5,C0504,Mule,Mumbai,162
A0504_6,C0504,Mule,Hyderabad,75
A0505_1,C0505,Victim,Hyderabad,664
A0505_2,C0505,Mule,Ahmedabad,1457
A0505_3,C0505,Mule,Lucknow,653
A0505_4,C0505,Mule,Pune,506
A0505_5,C0505,Mule,Jaipur,1665
A0505_6,C0505,Mule,Ahmedabad,863
A0505_7,C0505,Mule,Hyderabad,1599
A0506_1,C0506,Victim,Coimbatore,212
A0506_2,C0506,Mule,Chennai,856
A0506_3,C0506,Mule,Jaipur,1465
A0506_4,C0506,Mule,Lucknow,823
A0506_5,C0506,Mule,Mumbai,810
A0506_6,C0506,Mule,Bhubaneswar,1001
A0507_1,C0507,Victim,Coimbatore,71
A0507_2,C0507,Mule,Jaipur,154
A0507_3,C0507,Mule,Ahmedabad,151
A0507_4,C0507,Mule,Lucknow,794
A0507_5,C0507,Mule,Chennai,375
A0507_6,C0507,Mule,Bengaluru,1113
A0508_1,C0508,Victim,Bengaluru,1697
A0508_2,C0508,Mule,Delhi,92
A0508_3,C0508,Mule,Jaipur,109
A0508_4,C0508,Mule,Ahmedabad,1655
A0508_5,C0508,Mule,Chennai,1683
A0509_1,C0509,Victim,Coimbatore,534
A0509_2,C0509,Mule,Pune,319
A0509_3,C0509,Mule,Coimbatore,1704
A0509_4,C0509,Mule,Delhi,415
A0509_5,C0509,Mule,Mumbai,115
A0509_6,C0509,Mule,Pune,150
A0510_1,C0510,Victim,Mumbai,198
A0510_2,C0510,Mule,Delhi,78
A0510_3,C0510,Mule,Delhi,243
A0510_4,C0510,Mule,Pune,1179
A0510_5,C0510,Mule,Delhi,1278
A0510_6,C0510,Mule,Mumbai,656
A0510_7,C0510,Mule,Delhi,1640
A0511_1,C0511,Victim,Bengaluru,1424
A0511_2,C0511,Mule,Bhubaneswar,121
A0511_3,C0511,Mule,Coimbatore,232
A0511_4,C0511,Mule,Delhi,410
A0511_5,C0511,Mule,Coimbatore,1489
A0511_6,C0511,Mule,Pune,179
A0512_1,C0512,Victim,Bengaluru,1256
A0512_2,C0512,Mule,Coimbatore,1303
A0512_3,C0512,Mule,Lucknow,558
A0512_4,C0512,Mule,Mumbai,1423
A0512_5,C0512,Mule,Jaipur,1484
A0513_1,C0513,Victim,Delhi,1387
A0513_2,C0513,Mule,Bhubaneswar,486
A0513_3,C0513,Mule,Chennai,1335
A0513_4,C0513,Mule,Chennai,266
A0513_5,C0513,Mule,Hyderabad,1650
A0514_1,C0514,Victim,Delhi,290
A0514_2,C0514,Mule,Ahmedabad,103
A0514_3,C0514,Mule,Delhi,1010
A0514_4,C0514,Mule,Chennai,258
A0514_5,C0514,Mule,Coimbatore,107
A0515_1,C0515,Victim,Chennai,729
A0515_2,C0515,Mule,Kochi,389
A0515_3,C0515,Mule,Pune,976
A0515_4,C0515,Mule,Coimbatore,1349
A0515_5,C0515,Mule,Bengaluru,831
A0516_1,C0516,Victim,Bengaluru,1150
A0516_2,C0516,Mule,Pune,146
A0516_3,C0516,Mule,Chennai,1432
A0516_4,C0516,Mule,Chennai,869
A0516_5,C0516,Mule,Ahmedabad,1124
A0517_1,C0517,Victim,Hyderabad,1184
A0517_2,C0517,Mule,Ahmedabad,181
A0517_3,C0517,Mule,Bengaluru,1358
A0517_4,C0517,Mule,Delhi,1200
A0518_1,C0518,Victim,Hyderabad,617
A0518_2,C0518,Mule,Lucknow,1527
A0518_3,C0518,Mule,Hyderabad,825
A0518_4,C0518,Mule,Kochi,358
A0518_5,C0518,Mule,Pune,1545
A0519_1,C0519,Victim,Delhi,825
A0519_2,C0519,Mule,Delhi,774
A0519_3,C0519,Mule,Pune,697
A0519_4,C0519,Mule,Lucknow,846
A0519_5,C0519,Mule,Hyderabad,1511
A0519_6,C0519,Mule,Ahmedabad,451
A0519_7,C0519,Mule,Coimbatore,474
A0520_1,C0520,Victim,Mumbai,937
A0520_2,C0520,Mule,Bengaluru,1451
A0520_3,C0520,Mule,Coimbatore,820
A0520_4,C0520,Mule,Jaipur,1396
A0520_5,C0520,Mule,Hyderabad,589
A0521_1,C0521,Victim,Coimbatore,205
A0521_2,C0521,Mule,Bengaluru,47
A0521_3,C0521,Mule,Bengaluru,708
A0521_4,C0521,Mule,Chennai,671
A0522_1,C0522,Victim,Kochi,237
A0522_2,C0522,Mule,Ahmedabad,357
A0522_3,C0522,Mule,Hyderabad,364
A0522_4,C0522,Mule,Mumbai,272
A0522_5,C0522,Mule,Ahmedabad,1296
A0522_6,C0522,Mule,Mumbai,354
A0523_1,C0523,Victim,Pune,1227
A0523_2,C0523,Mule,Jaipur,402
A0523_3,C0523,Mule,Delhi,70
A0523_4,C0523,Mule,Delhi,1405
A0523_5,C0523,Mule,Jaipur,734
A0523_6,C0523,Mule,Pune,204
A0523_7,C0523,Mule,Pune,171
A0524_1,C0524,Victim,Chennai,682
A0524_2,C0524,Mule,Hyderabad,136
A0524_3,C0524,Mule,Lucknow,519
A0524_4,C0524,Mule,Bhubaneswar,657
A0524_5,C0524,Mule,Kochi,949
A0524_6,C0524,Mule,Mumbai,721
A0524_7,C0524,Mule,Bengaluru,588
A0525_1,C0525,Victim,Pune,1674
A0525_2,C0525,Mule,Ahmedabad,1778
A0525_3,C0525,Mule,Mumbai,863
A0525_4,C0525,Mule,Bhubaneswar,730
A0525_5,C0525,Mule,Hyderabad,739
A0525_6,C0525,Mule,Bhubaneswar,565
A0526_1,C0526,Victim,Bengaluru,1625
A0526_2,C0526,Mule,Chennai,1798
A0526_3,C0526,Mule,Chennai,49
A0526_4,C0526,Mule,Bhubaneswar,57
A0526_5,C0526,Mule,Bhubaneswar,1682
A0527_1,C0527,Victim,Coimbatore,37
A0527_2,C0527,Mule,Mumbai,1651
A0527_3,C0527,Mule,Lucknow,507
A0527_4,C0527,Mule,Coimbatore,132
A0528_1,C0528,Victim,Chennai,408
A0528_2,C0528,Mule,Ahmedabad,42
A0528_3,C0528,Mule,Chennai,390
A0528_4,C0528,Mule,Coimbatore,569
A0528_5,C0528,Mule,Hyderabad,1140
A0528_6,C0528,Mule,Jaipur,417
A0528_7,C0528,Mule,Bhubaneswar,283
A0529_1,C0529,Victim,Kochi,162
A0529_2,C0529,Mule,Bengaluru,158
A0529_3,C0529,Mule,Delhi,734
A0529_4,C0529,Mule,Bhubaneswar,153
A0529_5,C0529,Mule,Jaipur,1577
A0530_1,C0530,Victim,Kochi,671
A0530_2,C0530,Mule,Ahmedabad,1555
A0530_3,C0530,Mule,Coimbatore,497
A0530_4,C0530,Mule,Jaipur,379
A0530_5,C0530,Mule,Bengaluru,1444
A0530_6,C0530,Mule,Pune,869
A0530_7,C0530,Mule,Delhi,975
A0531_1,C0531,Victim,Bengaluru,474
A0531_2,C0531,Mule,Chennai,63
A0531_3,C0531,Mule,Mumbai,997
A0531_4,C0531,Mule,Hyderabad,584
A0531_5,C0531,Mule,Pune,435
A0532_1,C0532,Victim,Pune,1274
A0532_2,C0532,Mule,Kochi,319
A0532_3,C0532,Mule,Coimbatore,1092
A0532_4,C0532,Mule,Delhi,1675
A0532_5,C0532,Mule,Coimbatore,882
A0532_6,C0532,Mule,Delhi,56
A0532_7,C0532,Mule,Kochi,1323
A0533_1,C0533,Victim,Pune,1641
A0533_2,C0533,Mule,Kochi,1166
A0533_3,C0533,Mule,Pune,1212
A0533_4,C0533,Mule,Pune,1460
A0533_5,C0533,Mule,Coimbatore,290
A0533_6,C0533,Mule,Pune,1630
A0533_7,C0533,Mule,Lucknow,1202
A0534_1,C0534,Victim,Delhi,1622
A0534_2,C0534,Mule,Coimbatore,1650
A0534_3,C0534,Mule,Kochi,1487
A0534_4,C0534,Mule,Hyderabad,775
A0534_5,C0534,Mule,Bengaluru,1000
A0534_6,C0534,Mule,Coimbatore,487
A0534_7,C0534,Mule,Lucknow,36
A0535_1,C0535,Victim,Hyderabad,896
A0535_2,C0535,Mule,Bhubaneswar,1706
A0535_3,C0535,Mule,Bengaluru,640
A0535_4,C0535,Mule,Kochi,448
A0535_5,C0535,Mule,Hyderabad,636
A0535_6,C0535,Mule,Bengaluru,89
A0535_7,C0535,Mule,Lucknow,1348
A0536_1,C0536,Victim,Chennai,1161
A0536_2,C0536,Mule,Delhi,785
A0536_3,C0536,Mule,Hyderabad,675
A0536_4,C0536,Mule,Bhubaneswar,798
A0536_5,C0536,Mule,Ahmedabad,82
A0536_6,C0536,Mule,Lucknow,919
A0537_1,C0537,Victim,Bengaluru,218
A0537_2,C0537,Mule,Pune,761
A0537_3,C0537,Mule,Pune,196
A0537_4,C0537,Mule,Mumbai,733
A0537_5,C0537,Mule,Chennai,1038
A0538_1,C0538,Victim,Chennai,1010
A0538_2,C0538,Mule,Bengaluru,116
A0538_3,C0538,Mule,Coimbatore,1583
A0538_4,C0538,Mule,Coimbatore,342
A0538_5,C0538,Mule,Hyderabad,1055
A0539_1,C0539,Victim,Pune,843
A0539_2,C0539,Mule,Coimbatore,341
A0539_3,C0539,Mule,Ahmedabad,45
A0539_4,C0539,Mule,Lucknow,1554
A0539_5,C0539,Mule,Jaipur,606
A0540_1,C0540,Victim,Mumbai,408
A0540_2,C0540,Mule,Chennai,115
A0540_3,C0540,Mule,Mumbai,1677
A0540_4,C0540,Mule,Chennai,1551
A0540_5,C0540,Mule,Coimbatore,439
A0541_1,C0541,Victim,Chennai,55
A0541_2,C0541,Mule,Coimbatore,1728
A0541_3,C0541,Mule,Hyderabad,1792
A0541_4,C0541,Mule,Pune,452
A0541_5,C0541,Mule,Delhi,1504
A0541_6,C0541,Mule,Mumbai,1504
A0542_1,C0542,Victim,Delhi,1522
A0542_2,C0542,Mule,Jaipur,356
A0542_3,C0542,Mule,Chennai,139
A0542_4,C0542,Mule,Pune,470
A0542_5,C0542,Mule,Lucknow,420
A0542_6,C0542,Mule,Mumbai,1549
A0542_7,C0542,Mule,Pune,185
A0543_1,C0543,Victim,Kochi,76
A0543_2,C0543,Mule,Bhubaneswar,1183
A0543_3,C0543,Mule,Delhi,159
A0543_4,C0543,Mule,Bhubaneswar,1446
A0543_5,C0543,Mule,Hyderabad,471
A0543_6,C0543,Mule,Chennai,844
A0544_1,C0544,Victim,Hyderabad,1689
A0544_2,C0544,Mule,Bengaluru,1361
A0544_3,C0544,Mule,Bengaluru,1183
A0544_4,C0544,Mule,Mumbai,1174
A0544_5,C0544,Mule,Bhubaneswar,1030
A0544_6,C0544,Mule,Coimbatore,1495
A0544_7,C0544,Mule,Bhubaneswar,126
A0545_1,C0545,Victim,Delhi,767
A0545_2,C0545,Mule,Mumbai,207
A0545_3,C0545,Mule,Jaipur,548
A0545_4,C0545,Mule,Hyderabad,711
A0545_5,C0545,Mule,Pune,1351
A0545_6,C0545,Mule,Delhi,953
A0545_7,C0545,Mule,Ahmedabad,1794
A0546_1,C0546,Victim,Chennai,1157
A0546_2,C0546,Mule,Lucknow,367
A0546_3,C0546,Mule,Bhubaneswar,494
A0546_4,C0546,Mule,Lucknow,1483
A0546_5,C0546,Mule,Pune,1031
A0546_6,C0546,Mule,Chennai,696
A0547_1,C0547,Victim,Coimbatore,325
A0547_2,C0547,Mule,Chennai,1453
A0547_3,C0547,Mule,Kochi,525
A0547_4,C0547,Mule,Mumbai,650
A0547_5,C0547,Mule,Coimbatore,1139
A0547_6,C0547,Mule,Lucknow,227
A0547_7,C0547,Mule,Coimbatore,78
A0548_1,C0548,Victim,Chennai,94
A0548_2,C0548,Mule,Delhi,684
A0548_3,C0548,Mule,Pune,93
A0548_4,C0548,Mule,Kochi,1464
A0548_5,C0548,Mule,Delhi,1793
A0548_6,C0548,Mule,Mumbai,1571
A0548_7,C0548,Mule,Ahmedabad,1606
A0549_1,C0549,Victim,Chennai,664
A0549_2,C0549,Mule,Ahmedabad,1621
A0549_3,C0549,Mule,Bhubaneswar,1780
A0549_4,C0549,Mule,Delhi,473
A0549_5,C0549,Mule,Jaipur,870
A0549_6,C0549,Mule,Chennai,51
A0550_1,C0550,Victim,Bengaluru,624
A0550_2,C0550,Mule,Jaipur,708
A0550_3,C0550,Mule,Mumbai,254
A0550_4,C0550,Mule,Lucknow,347
A0551_1,C0551,Victim,Delhi,1491
A0551_2,C0551,Mule,Delhi,1685
A0551_3,C0551,Mule,Bhubaneswar,267
A0551_4,C0551,Mule,Chennai,366
A0551_5,C0551,Mule,Hyderabad,300
A0552_1,C0552,Victim,Mumbai,167
A0552_2,C0552,Mule,Chennai,208
A0552_3,C0552,Mule,Kochi,1391
A0552_4,C0552,Mule,Pune,1002
A0552_5,C0552,Mule,Mumbai,1068
A0552_6,C0552,Mule,Coimbatore,311
A0552_7,C0552,Mule,Chennai,79
A0553_1,C0553,Victim,Chennai,152
A0553_2,C0553,Mule,Ahmedabad,1644
A0553_3,C0553,Mule,Bengaluru,260
A0553_4,C0553,Mule,Ahmedabad,1393
A0553_5,C0553,Mule,Kochi,1229
